timestamp,thermistor,pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,people_number,confidence
16_52_51.578647,30.4375,25.5,25.5,25.5,25.5,25.75,25,25.25,25.5,25.5,25.75,26.25,24.75,25,26,25,25.75,25.25,25.5,25.75,25.25,25.25,25.75,26.5,26,25.5,25.75,25.5,25.75,25.75,25.5,25.5,25.5,25.5,25.75,26,25,25.25,25,25.75,25.25,25.5,25.5,25.75,25.5,26,25.5,26,25.75,25.25,25.75,25.75,25.75,25,26,25.5,25.75,26,26,26.25,25.5,26.5,25.75,26,25.5,0,e
16_52_51.678887,30.4375,25.5,26,24.5,25.5,25.75,25,25.25,26,25.75,25,25.5,24.75,25,25.5,25.25,25.5,26,26,26,25.75,25.75,25.75,26,25.5,25.75,26,25.75,25.25,26,26,25.5,26,26,25.75,25.75,25.25,25,25.5,25.5,25.5,26.5,25.5,25.5,25.75,26.25,25,25.5,26.75,26.25,25,25.75,25.75,25,25.25,25.5,25.75,25.75,26.25,26.5,25,25.75,25.5,25,25.75,0,e
16_52_51.779120,30.5,25.5,25.75,25.25,25.75,26,24.5,25.5,25.75,25.5,26,25.5,25.25,24.75,26,25.5,26.25,25.75,26,25.25,25.25,25.5,25.5,25.75,26.25,25,25.5,25.25,25.25,25.5,25.75,25.5,25.75,25.75,25.5,25.5,25.5,25,25.25,26.25,26,26.25,25.75,25.25,25.75,25.5,25.25,26,26.25,25.25,25.75,26,25.5,25,26,26,25.75,25.5,26.5,26,25.75,25.5,26.75,26.25,26.5,0,e
16_52_51.879441,30.4375,24.75,25,24.75,25.5,25.25,24.5,25.25,25.5,24.75,25.75,25.75,25.25,25.25,25.75,24.5,25.5,25.25,25.25,25.75,25,24.75,25.75,25.5,26,25.5,24.75,25.25,25.25,25.5,25.5,25,25.25,25.25,25.25,25.5,25.5,25.5,25.25,25.75,26.25,25.75,25.75,24.75,25.5,25,25.25,25.5,26,24.5,25,24.75,25,25,25.75,25.25,24.75,25.25,25.25,26,25.5,25.5,26.25,25.25,26.25,0,e
16_52_51.985043,30.4375,26,25.75,25,25.5,25.75,25.5,25,25.5,25.5,24.75,25.25,25,25,25.25,25.25,25.75,26.75,25.75,25.25,25,25.25,25.75,25.75,26.25,25.25,25.5,25.5,25,25,26,25.5,25.75,26.5,25.75,25.5,25.5,25.5,25.5,26,25.25,26,25.75,25,25.5,25.75,25.5,26,26,25.5,25.75,25.5,25.5,25.25,25.5,25,26,25.25,25.75,26,25.5,26,25.75,25.75,25.75,0,e
16_52_52.079932,30.5,25.5,25.25,25.75,25.75,25.5,25,25.25,25.5,25.5,25.25,25.75,25.5,25.25,25.5,25.25,25.5,25.5,25.75,26.25,25.5,25.25,26.25,25.5,26,25.75,25.75,25.5,25.25,25.75,26.25,25.25,26,26,25.25,26,25.5,24.75,24.5,26.25,25.25,26.75,25.75,25.25,25.75,26,25.5,26.25,27,25.5,26.25,26.25,26,26,26.25,26,26.25,25.5,25.5,26.5,26,26,25.75,25.5,25.25,0,e
16_52_52.180168,30.4375,25.5,25.25,25.25,26,25.5,25.25,25.5,25.5,25,25.25,26,25.5,25,25.25,24.5,25,25.5,25.25,25.5,25.25,25.25,25.5,26,25.5,26.25,25.25,26,25,25.75,26,25.25,26.25,25.5,25.75,25.75,25.5,25.25,25.5,25.5,25.5,26,25.5,25,25.25,25.5,25,25.25,25.75,25.75,26.25,25.5,25.25,25.25,26,25.25,25.25,25.5,25.75,25.75,25.5,25.5,25.5,25.75,25.5,0,e
16_52_52.280526,30.5,25.5,25.5,25,25.5,25.5,24.75,24.75,25.25,26,25.75,25.5,25.25,25,25.75,25.75,25.25,25.5,26,25.75,25.25,25.25,25.5,25.75,25.5,25.5,25,25.75,25.75,25.5,25.75,25.25,26.25,26.5,25.5,25.75,25.75,25.25,25,26,25.25,25.75,25,25.25,25.5,25.25,25.25,26.5,26,25.5,25,25.25,25.75,25.5,26,25.75,26,25.75,25.5,25.5,25.5,26,26.25,25.75,24.75,0,e
16_52_52.380700,30.5,25.25,25.5,25.25,25.5,25.25,24.75,25.25,24.5,25,25,25.25,24.75,24.75,24.75,24.75,24.75,25.5,25.5,25.5,25.5,24.75,25,25.75,25.75,25.25,25.5,25,25.25,25.5,25,24.5,26,25.5,25.25,25.75,25.75,24.75,25,25.75,25.25,25.5,25.25,25.25,25.75,25,25,26,27,26,25,25.75,25,25.25,25.75,25.5,24.75,25.25,26.25,25.75,25.25,25.25,26,25,24.75,0,e
16_52_52.480931,30.4375,24.75,25.25,24.75,25.25,25.25,25,24.75,25.75,25.5,25.25,25.75,24.75,24.75,25.75,25.25,25.5,25.5,25.75,25.5,25.5,25.5,25.75,25.25,26,26,25,25.75,25,26.25,25.25,25.5,25.5,25.75,25.5,25.5,25.5,25,25,25.75,25.25,26.25,25.5,25.5,26,25.75,24.5,25.5,26.25,25.25,25.25,26,25.25,25.5,26,26,25,25.75,25.75,25.75,26,25,26,25,25.75,0,e
16_52_52.581174,30.4375,25,24.5,24.75,25,25.25,25,24.75,25.75,25.25,25.5,25.25,25.5,25,25.25,25.25,25,25.75,25.25,25.5,25.5,24.75,25.5,25.75,26,25.5,25.5,25.25,25,25.5,25.5,25.75,25.75,25.5,26,25.75,25,24.5,25,26.5,25.75,25.5,25.75,25.5,25.25,24.75,25.25,25.75,26.5,25.75,25.5,26.5,25.25,25.25,25.25,25.5,25.75,25.25,25.75,25.5,25.75,25.75,25.75,25,24.75,0,e
16_52_52.681409,30.4375,25,25.75,24.75,25.25,24.75,24.5,24.75,25.5,25.75,25,25.5,24.75,24.75,25.25,24.25,25.5,25.75,25.5,25.75,25.25,24.75,25.25,25.5,26.5,25,25.25,25.25,25.5,25.75,25.5,25,25.75,25.75,25.25,26,25.5,25.25,24.75,25.75,25.25,25.75,25.25,25.25,25.5,25.5,24.75,25.5,26,24.5,26.25,25.5,25.5,24.75,25.5,25.5,26.25,26,26.25,26,25.5,26,26,25.5,25.5,0,e
16_52_52.781663,30.5,25.75,25,24.5,24.75,25.5,25.25,25,25,25.5,25.5,26,25,25.5,25.5,25,24.75,25.5,25.5,25.5,25.5,25.25,25.75,25.75,26,26,25,25.75,24.75,25.25,25.5,25.25,25.75,25.75,25.75,25.5,26,25.5,25,25.75,25.5,25.5,25.25,25.5,25.5,25.75,25.25,26,26.5,25,25.75,25.75,26,24.75,26,25,26,25.75,25.75,25.75,26,25.75,26,25.5,26.25,0,e
16_52_52.881923,30.4375,25.5,25.25,25.25,25.5,25.25,24.5,25,25.25,24.75,24.75,25.5,25.25,24.75,25.25,24.5,25.25,25.5,25.25,25.75,25,24.75,25.5,25.5,25.75,25.5,24.75,25.5,24.75,25.25,25.25,25,25.5,25.5,25.5,25.25,25,25,25.25,25.75,25,25.75,24.75,25,25.5,25.5,24.75,25.5,26.25,25.25,25.5,25,25.25,25.25,25,25.25,25.75,25.25,25.25,26.25,25.5,25.5,25.75,25.5,25.5,0,e
16_52_52.982125,30.5,25.75,25.75,25,26,25.5,25.25,25.25,25.5,25.5,25.25,25.75,25.25,24.75,25.75,24.75,25.25,25.75,25,25.5,25,24.75,25.25,25.5,25.75,25.5,25.5,25.75,24.75,25.75,25.5,25.5,26,25.75,25.75,25.5,25.5,25,25,25.75,25.5,26.25,25,25,25,25.5,25,26,25.5,25.75,25.5,25.75,25.25,25,26,25.25,25.75,26.25,25.25,26.75,25.5,25.5,25.75,25.5,25.75,0,e
16_52_53.082365,30.4375,25.75,24.75,24.25,25.25,24.75,24.25,25.75,25,25.25,24.75,25.75,25.25,25,25,25,25.5,25,25.75,25.25,25,25.25,25.5,25.5,25.5,24.75,25.25,25.75,25,25.25,25.75,25,26,26,25.75,25.75,25.5,25,25.25,25.75,25,26,25.5,25,25.5,26,25.25,25.75,25.75,25.5,26,25.75,25,25.25,25.75,25.5,26.75,25.75,25.5,26,25.5,25.75,26,25.5,25.5,0,e
16_52_53.182574,30.4375,26,25.75,25.5,24.75,24.25,24.5,25,25,25,25,25.75,25,24.75,25.25,24.5,25,25.5,26,25,25.25,24.5,25.25,25.75,26,26,25,25.25,25.5,26,25.25,25,25.75,25.75,25,25.75,25,25.25,24.75,26,25.25,26,25.25,25,25.25,25.25,25.25,25.75,26.25,25.75,25.75,25.25,25,25,25.5,25.5,26.75,25.75,25.75,26.25,25.75,25.75,26,25,25.5,0,e
16_52_53.282808,30.5,25,26,24.75,25,25.5,25.25,25.25,25,25.5,25.25,25.5,24.75,24.75,25.5,24.75,24.5,26,26,25.75,25.25,25,25.5,25.5,25.75,26,25.25,25.25,25,25.25,25.25,25.5,26,26,25.5,25.5,25,25.25,25.25,26,25.75,25.5,25.75,25.5,25.5,25.5,25.25,25.5,26,25.75,25.5,25.75,25.25,25.5,25.75,25.25,26.25,25.75,26,26.25,25.25,25.75,26.5,25.25,26.25,0,e
16_52_53.383045,30.4375,25.75,24.75,24.5,25,24.75,24.75,24.5,25.25,25,25,25.5,24.5,24.75,25,24.25,25,25.75,25.75,25,24.75,25,25.5,25.5,25.75,24.5,25,25.75,25,25.25,25,25,25.75,25.75,25.5,25.25,25.5,24.5,25,25.5,24.5,25,25.5,24.75,25,25.5,24.75,25.5,25.5,25,25.5,25.25,25.5,25,25.5,25.5,25.75,25.75,25.5,25.75,25.25,25.5,26.25,24.75,25.75,0,e
16_52_53.483287,30.4375,25.5,25.5,25.25,25.5,25.5,25.25,25.25,25.5,25.75,25.5,25.5,25,24.75,25.5,25,24.5,25.25,24.75,25.5,25,25.25,25.5,25.5,25.75,25,25.25,25.75,24.75,25.25,26,25.25,26.25,26.5,25.25,25.5,25.5,24.75,25,25.75,25,26,25.5,25.5,25.5,26,25.25,26,26.5,25.5,25.25,26,25,24.75,26,25.25,26,25.5,25.75,26.25,25.5,25.5,26,25.25,25.75,0,e
16_52_53.583514,30.5,25.5,25.5,25.25,25.75,25,25,25,26,25.5,25.25,25.5,24.75,25.25,25.25,24.5,24.75,25.25,25.25,25.25,25.5,25,25.5,25.75,25.75,25.25,25,25.5,25,25.25,25.25,25.75,26.25,25.5,25,26,25.5,25.25,25,25.5,25.25,26.5,25.5,25.25,25.25,25.75,25,25.5,26.25,25.25,25.5,25.75,25,25.25,25.75,26,26.25,25.75,25.5,26,26,25.75,26.25,25.75,26.25,0,e
16_52_53.683800,30.4375,25.25,25.5,24.5,25.75,25,25,24.75,25.25,25.5,24.75,25.75,25.25,24.25,25.5,24.75,24.5,25,25.5,25.5,24.5,25.25,25,25.25,25.5,25.25,25,25.25,25,25.25,25.75,24.75,25.5,25.5,25.25,25.75,25.25,25.5,25.25,25.25,25.5,25.5,25.25,25,25.75,25,25.25,26.25,25.75,25.25,25.25,25.75,25.5,25,25.25,25,26,26,26.25,26,25.5,25.75,26.25,26,26.25,0,e
16_52_53.784057,30.5,25,25,25.5,25.5,24.75,25,24.75,24.75,25.5,25.5,25.75,25,25,25.5,24.75,25,25.75,25.75,25.25,25,24.75,25.75,25.5,26,25,25.5,25.5,25,25.5,25.5,25,26,26,26,25.75,25.25,25,25.75,25.75,25.75,25.5,25.5,25.25,25.5,25.5,25.5,26.25,26.25,25.5,24.75,25.5,25.25,25.25,26.25,25.25,25.75,25.75,25.5,26.25,25.5,25.25,26,25.75,26.25,0,e
16_52_53.884237,30.4375,25.5,25.75,25.25,25.25,25.25,25,25.25,24.75,25.5,25.5,25.75,25,25,25,25.25,24.75,25.25,25.25,25,24.25,24.75,25,25.25,25.25,25.75,24.75,25,24.75,25.5,25.25,25,25.25,25.75,25,25.75,25.25,25.25,25.25,25.25,25.25,25.75,25.75,25.25,25,25.5,25.25,25.75,26.5,25.25,24.75,25.75,24.75,25,25.75,25.25,25.5,25.25,26,26,26,25,25.25,25.5,27.25,0,e
16_52_53.984556,30.4375,25.25,25.5,24.75,24.5,25.5,24.5,24.75,25,25.5,24.5,25.75,25.25,24.75,25,25.25,24.75,25.75,25.5,25.5,25,24.5,25.75,25.5,26.25,25.5,25.5,25.25,25,25.5,25.5,24.75,26,25.5,25.25,25.75,25.5,24.75,25.5,25.75,25.75,26.75,25.75,24.75,25.75,25,25.25,26.25,26.25,25,25.25,25.25,24.5,24.75,26.25,25.25,27.25,25.5,26.5,26,26,25.75,25,25.75,26.5,1,h
16_52_54.084787,30.4375,25.25,25.75,24.25,25.25,24.75,24.5,25.5,25,25.75,25.25,25.5,25.25,24.5,24.5,25,26,25.75,25.5,25.5,25,25.25,25.5,25.75,26.25,25.25,24.75,25.25,24.75,26.5,25.25,25,25.5,26,25.75,25.25,25.5,24.75,24.75,26,26,25.75,25.25,25,25.25,25.5,25.75,26,25.75,24.5,25.25,25.25,25.25,25.25,25.75,25.5,26.75,25.25,26,26.25,25.5,26,26.5,26.25,27.5,1,h
16_52_54.185023,30.4375,26,25.75,24.75,25,25.25,25,25.25,25,24.5,25.5,26,25.25,24.75,25.75,25.25,25.25,25.5,25.25,25.25,24.75,25.25,25.5,25.75,26,25.75,25.25,25.5,25,25.5,25.25,25.25,25.75,25.75,25.5,26.25,25.25,24.25,25.25,26,25.25,26,25.25,25.25,25.75,25.5,24.5,25.25,26.25,25.5,25.5,25.25,24.75,25.25,26,26.5,26.5,26,25.75,26.5,25.75,25.75,26.25,26.75,28.25,1,h
16_52_54.285255,30.5,24.75,25.75,25.25,25.5,25.25,24.5,25,25,25.75,25.5,25.5,25.5,24.5,25.25,25.25,25,25.75,25.25,25.5,25.25,25.25,26,25.25,26,25.75,25.25,26,25,25.75,25.75,25,25.75,25.75,25.25,26,25,25,25.25,25.5,25,25.5,25.5,25.5,25.75,25,25,26.25,26.5,25.5,25.5,25.25,25.25,25,26.25,26,26.75,25.25,25.75,25.5,26.25,26.25,26.5,26.75,27,1,h
16_52_54.385496,30.4375,25.75,25.25,25.25,25.25,25.25,25,25,25.25,25.5,25,25.5,24.75,24.5,25,24.5,25.25,25.5,25.25,25.25,25.25,25.25,25.25,25.75,26,25.5,25.75,26,25,25.75,25.75,25.5,26,25.75,25.5,26,24.75,25.5,24.75,26.25,25.25,25.5,25.75,24.75,25.5,25.25,25,25.75,26.5,24.75,25.5,25.25,25.5,24.75,26.5,26.25,26,24.75,26.25,25.75,25,26,27,27.25,26.75,1,e
16_52_54.485702,30.4375,24.75,25.5,25,25.25,25.25,24.75,25,25,25,25.25,25.5,24.5,24.5,25,24.5,25.5,25.25,25.25,25,25,24.75,25,25.5,25.5,25.25,25.25,25.25,24.75,25.5,24.75,25.5,26,25.75,25.25,25.25,25.5,25.25,25.25,25.75,25.25,26.25,26.5,25.25,25.5,25.5,26,26.25,26.75,25.25,25,25.5,25.5,25.25,27,26.5,27.25,25,26,26,25.75,26.25,27.25,28,28,1,e
16_52_54.585978,30.4375,26.25,25.25,24.75,25,25.5,25,25.75,25.25,25.5,24.75,25.5,25,25,25.25,25,25.5,25.5,25.25,25.5,25.25,25.25,26,25.5,25.75,25.25,25.5,25,25.5,26,25.25,25.5,26,25.5,25.5,26.25,25,25,25,26,25.5,25.5,25.25,24.75,25.5,25.25,25.5,26.25,25.75,25.25,25.75,26,25.75,25.25,26.5,27.25,26.5,25.25,26,26.5,26,26.75,28,27.5,26.25,1,e
16_52_54.686211,30.4375,25.5,25.75,24.75,25.75,24.5,24.5,25.5,25,25.25,24.75,25.75,25.25,24.5,25.5,24.5,25,25.75,25.5,25.75,25.5,25.25,25.5,26,25.75,25.75,25,25.75,24.75,25.5,25.25,25.5,26,25.5,25.75,25.5,24.75,25,25.25,25.5,25.5,26,25.25,25.25,25.5,25.75,25.5,26.25,26.25,27,25.25,26,25.75,25.25,26.5,27.25,26.25,25,25.5,26,25.5,26,27,27,27,1,e
16_52_54.786417,30.5,25.5,25.25,24.75,25.5,25,24.5,25.75,24.75,26,25,25.5,24.75,25,24.75,24.75,25.5,25.5,25.25,25.25,25.25,24.75,25.25,25.5,25.25,25.75,25.25,25,25.5,25.5,25.75,25.25,26.5,25.5,25.75,25.5,24.75,25,25.25,25.5,25.5,26,25.25,24.75,26.25,26,26.5,26.25,26.25,26.25,26,26,25.75,26.25,27.5,27.5,25.5,25.5,25.75,26.5,26,26.75,28.25,27.75,25.5,1,e
16_52_54.886648,30.4375,25.5,25,24.75,24.75,25,24.75,25.25,24.75,25.5,25.25,25.5,25.25,25,25.25,25,25,25.25,25.25,25.5,25.75,25.25,25.75,25.75,26.25,25.75,25.5,25.75,25.25,26,25.75,25.25,26.25,26,25.5,26,25.5,24.75,25,25.25,25,26,25.5,24.75,26.25,26,26.5,26.25,26.75,25.25,24.75,25.75,25.5,27,26.75,27.25,25.5,25,25.25,26.5,26.5,27,28.25,26.5,25.5,1,e
16_52_54.986888,30.4375,24.75,24.75,24.75,24.75,25,23.75,25,24.75,24.75,25.25,25.25,24.25,24.75,25,25.25,24.75,25.75,25.5,25.25,24.5,25,25.25,25.25,25.5,25.75,25.25,25.5,24.75,25.25,25,25.25,25.75,25.75,25.25,25.75,25.5,24.75,25,26,25.25,26.5,25.5,25.25,25.25,26.75,26,26.75,26.75,25.25,24.75,25.75,25.75,27,28.25,27,26,25.5,26,26.25,26.25,27,29,26.5,26.5,1,e
16_52_55.087119,30.4375,25.25,25.25,25.25,25.5,25,25.5,25.5,25,25,25.25,25.25,25.25,24.25,25.5,25,25,26,25.25,25.5,24.75,25,25.5,25.75,25.5,25.75,26,25.25,25.5,25.25,25.75,25.5,25.75,25.75,25.5,25.75,25,24.75,25,25.5,25.5,25,25.5,25.25,26,26,26.75,26.25,26.75,25.25,26.25,25.75,25.75,27.25,27.75,26.75,25.5,25.75,25.5,26,26,27.5,27.5,26.25,25.75,1,e
16_52_55.187371,30.4375,24.75,25.25,25.25,25,25.5,24.75,25,25.25,24.75,25,25.25,25.25,25,25.25,24,25.25,26,25.5,25.75,25,25.25,25.25,25.5,25.75,24.5,25.5,25.5,25.5,25.75,25.5,25,26,25.5,25.5,25.75,25.5,25.25,25.25,26,25.75,25.75,25.75,25.25,26.25,26.25,26.75,26.5,26.75,25.75,26.5,26,25.75,27.25,27.75,26.75,25.5,25.75,26.25,26.5,25.75,26.25,26.75,26.25,25.5,1,e
16_52_55.287581,30.5,26,25,25.5,25.25,25,24.5,25.5,25,25.5,25,25.5,25.25,24.75,25.25,25.25,25.75,25.25,25,25.75,25,25.25,25.75,25.75,25.75,26,25.75,25.75,25.5,25.5,25,26,25.5,25.75,25.5,26,25.75,26.25,26,25.75,25.25,26,25.5,25.5,26,26.5,26.75,26.25,26.5,25.25,25.75,26.25,26.5,27,28,25.5,26.5,26.25,26.25,26.5,25.75,26,27,26,25.75,1,e
16_52_55.387819,30.4375,25.75,25,24.5,25.75,25.25,25,25.25,25.5,24.5,25.25,25.75,25.25,25.5,25.75,25,25.25,26,25.5,25.75,25,25.25,25.25,26,26.25,26,25.75,25.5,24.5,26,25.25,25.75,25.25,26,26,26,25.25,26.25,25.5,26.25,26,26,25.5,25.5,26.25,27,27,26.5,26.5,25.5,25.5,25.75,26.5,27.25,27.5,26,26.25,25.25,26.25,25.75,26.25,26,27,25.25,25.75,1,e
16_52_55.488098,30.4375,25,25.25,25,25.5,25,24.75,25,24,24.5,24.75,25.25,25,25,25.5,25.25,24.5,25.25,25,25.75,24.75,25.25,25,25.25,25.25,25.75,25.25,25.25,25.25,25.75,25.75,25,25.5,25.75,25.5,25.75,25.5,26.25,25.5,25.75,25,25,25.5,25.5,26,27,27,26.5,26.5,25.5,25.25,26,26,27.25,26.25,25.75,25.75,26,26,26.5,25.5,25.75,26.5,26.25,25.75,1,e
16_52_55.588333,30.4375,25,26,25.25,25.75,25.5,24.5,25.5,24.25,26,25.25,25.5,25.25,24.75,25,25.5,25.5,25.5,25.75,25.75,25.25,25.25,25.75,25.25,25.75,25.5,25.5,25.75,24.75,25.5,25.25,25.5,26.25,25.75,26,25.75,27,26.25,26.25,26,25.25,26,25.75,25.5,27,27.75,27,26.5,26,25.5,25.25,26,25.75,26.75,26.25,25.75,25.75,25,26,26,26.25,25.75,26,25.5,25.25,1,e
16_52_55.688582,30.4375,25.25,25.5,25,26.5,25.5,25,25.25,24.5,25.5,25.5,25.75,25.25,25.25,25.25,25.5,25.25,25.5,25.25,25.25,25.25,25.25,26,25.5,26.25,25.75,25.25,25.5,25.5,26.25,25.5,25.5,25.75,26,26,25.75,27.5,26.75,26.25,26.5,25.5,25.75,26,25.75,27.5,28.25,27,25.75,27,26,25.75,25.5,26.25,25.75,26.75,25.25,25.5,25,26,26,26.25,25.75,26,25.5,25.25,1,e
16_52_55.788814,30.4375,25.25,25.5,24.5,26,24.75,25,24.75,25.25,25.25,25.75,25.75,25.25,24.75,25.75,25,25.75,25.75,25.5,25.75,25.5,25.5,25,25.75,26,25.75,25.5,25.75,25.5,26,25.25,25.5,26,25.75,25.5,26,27.25,27,27.5,26,25.5,26,26,25.75,27.75,27.75,27.25,26.5,27,25.5,26,25.75,26,25.75,26.75,25.5,25.5,25.25,26.25,27.25,25.5,25.75,26.5,25.25,26,1,e
16_52_55.889053,30.5,26,26,25,26,25,25,25.25,25.25,25.5,25,26,25.25,25,25.5,24.75,25.5,26.25,25.75,25.5,25,25.25,25.75,26.25,25.75,25.5,25.5,25.25,26.25,26,25.75,26,25.75,25.5,25.75,26,27.25,27.25,26.75,26.25,25.5,25.5,25.75,25.75,27.5,27.25,26.25,25.75,26.25,25.25,25.25,25.5,25.75,25.75,26,25.75,24.5,25.25,26.75,26.25,25.75,25.25,26,25,25.75,1,e
16_52_55.989290,30.4375,24.5,25.5,24.75,25.75,25.5,25.25,24.5,25,25.75,25.5,25.75,25.25,24.75,25,24.5,25.25,26,25.5,25.75,25.25,25.5,25.5,25.75,25.75,25.5,25,25.25,26.5,26.25,26.25,25.25,26.5,25.5,25,26.25,27.75,27.5,26.75,25.75,25.75,25.75,25.5,24.75,26.75,26,25.5,26.25,26,24.75,25.5,25.75,25.25,25.5,25.75,25.25,25.5,25.25,26,26,25.5,26,25.25,25.75,24.5,1,e
16_52_56.089502,30.4375,25.25,25.25,25.25,25.5,24.75,24.75,24.75,25.5,25,25.5,25.25,25.25,25.25,25.75,25,25.75,25.5,25.5,26,25.5,25.25,26,25.75,26.25,26.5,25.25,26,26.75,26.75,26.75,25.75,26.25,25.75,25.5,26.75,28,27,27,25.75,25,26,26.5,25.25,26.5,26.75,26,26.25,25.75,25.25,25.75,26,26,25.25,25.5,25,25.25,25.25,26,26,25.75,26,26.25,25.75,26,1,e
16_52_56.189744,30.4375,25.25,25.5,24.5,25.5,25.5,25.75,25,25.75,25.75,25.25,25.75,25.25,25.25,25.5,25.75,26,26.25,25.75,25.5,26.25,25,26.25,25.75,26.25,25.25,26,26.75,26.5,26.5,27,26,25.75,25.75,25.75,27.5,27.75,27.75,26.75,26,25.25,26.5,25.75,25.5,26.25,25.75,25.5,26,26.25,25,26,25.25,26,25.25,26.5,25.5,26,25.25,25.25,27,25.75,25.25,26,25.5,25.25,1,e
16_52_56.289976,30.4375,25.5,25.5,24.75,25.75,25.75,25.5,25,24.75,25.5,25.25,25.75,25,25,25,25.25,25.75,26.25,25.75,26.75,25.75,25.25,26.25,26.5,26.5,25.5,26.5,27.5,26.5,26.5,27,25.5,26,25.75,25.5,28.25,27.5,27,26,26,25,26.25,25.75,25.5,26.25,25.25,24.75,26,27,25.75,25.75,26,25.75,25.5,26,25.75,25.75,26,25.75,26.5,25.5,25.5,26,25,26.25,1,e
16_52_56.390253,30.5,25.25,25.5,24.5,25.75,25.75,25,25.5,25,25.5,25.5,25.75,25,25,26,25.5,25.25,26.25,25.75,26.5,25.5,25.25,25.75,26,25.75,25.5,26.5,27.25,27,26.5,26.75,26.25,26,26,26.25,27.75,28,27,25.25,25.75,26.25,26,26,25.5,25.75,25.75,25.25,26,26.5,25.5,25.75,25.75,24.75,25.5,25.5,25.25,25.75,26.25,26,26.75,26,25.5,26,25.25,25.5,1,e
16_52_56.490574,30.5,25.25,25.5,25,25.25,25.5,25.5,25,24.75,25.5,24.75,25.5,25.5,25.75,25,25,24.75,25.5,25.5,26.5,25.75,25,26,26.25,26,25.5,26.25,27,27.5,26.5,26.25,25.25,26,26,25.75,28,27.75,27,25.5,25.25,25.5,26.5,25.75,25.75,25.75,25.75,25.75,25.5,26.25,25.75,25.75,26.25,24.5,25.25,25.5,25.5,25.25,25.5,26,26,25.5,25.5,25.25,24.75,25.25,1,e
16_52_56.590793,30.4375,25.5,25.75,25.5,25.5,26,25.75,25.5,25.5,25.75,25.5,26,25.5,25,25.75,25.25,25,26,25.75,26.5,25.75,25.5,26.25,25.75,26.25,25.75,26.75,27.25,27.75,27.5,26,25,26.25,26.5,26,27,27,26,25.5,25.5,25.5,26.25,25.25,25.5,25.5,24.75,25,25.5,26,25.5,25.5,25.5,25.5,25,25.75,26,25.25,25.25,25.5,26,26,25.25,26.25,25.5,25.25,1,e
16_52_56.691032,30.4375,25.25,25.75,25.25,26,26.25,24.5,25,25.25,25.5,25.5,25.75,25.25,24.75,25.5,25.25,25,25.75,25.75,26.5,25.75,25.5,25.5,25.75,25.75,25.75,26.5,27.75,27.5,27.25,25.25,25.25,25.75,26.75,26.25,26.25,27.75,25.75,25.25,25.75,25.75,26,25.5,25.5,25.5,25.75,25,25.5,26.25,25.5,25.5,25.25,25.5,25.5,25.75,24.75,25,26.25,25.75,26.25,25.75,25.75,26.5,25.75,25.75,1,e
16_52_56.791272,30.4375,25.5,25.5,25.25,25.5,25.75,25.5,25.5,24.75,25,25.25,26,25.25,24.75,25,25,24.75,26.25,26,27,26.5,25.25,25,26,25.5,25.5,26.25,27.5,27.75,26,25.5,25.75,25.75,25.25,25.75,26.5,26.75,25.75,25.75,25.5,25.5,25.75,26,25.5,25.5,25.75,25.25,26,26.25,25.5,25.25,25.25,25,25,25.75,25.25,25,26.75,26.75,26.25,25.5,25.5,26.25,25.5,25.5,1,e
16_52_56.891530,30.5,26,26,25,25.75,26.75,25.5,25.25,25.75,25,25.75,25.75,25.25,26,25.25,25.25,25.5,26.25,26,27,26.5,25.5,25.5,26,25.75,25.75,26.5,28,27.5,26.5,25.75,25.25,26,26,25.75,26.75,27.25,25.75,25.75,25.5,25.25,26.5,25.5,25.25,26,25.75,25.5,26.25,26,24.75,26,25.75,25.75,25.5,25.75,25.5,26,25.5,26.25,26,25.5,26,26.5,25,26,1,e
16_52_56.991760,30.5,26,25.25,25.25,25.5,26,25.25,25.25,25.25,25.25,25.25,25,25.5,25.25,25.75,25,25.5,26,26.25,27.5,26.5,25.25,25.75,25.75,25.75,25.5,25.75,27.75,27.75,26.75,25.5,25.25,25,26,25.75,27,26.5,25.75,25.5,25.5,25.5,25.75,25.5,25.25,25.5,25.75,24.75,26,25.75,25.5,24.75,25,25.25,24.75,25.75,25.75,25.25,25.75,26.75,26,26,26,25.75,24.25,26,1,e
