timestamp,thermistor,pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,people_number,confidence
16_25_19.193829,30.4375,25,25.25,24.75,25.5,25.25,25.25,25.5,26.75,25.75,25,25.5,25.25,24.75,25.75,25.25,26,25.75,25.25,26,25.5,25.75,26,25.75,26,25.75,25,26.25,25.5,26.25,26.25,26,26.25,25.75,25.75,26.75,27,27.5,27.75,27.5,25.75,26,25.5,25.5,27.5,28.5,28,27.75,26.75,25.5,25.75,25.5,25.75,26,27.5,27.25,26.5,24.5,26,25.75,26.25,26,26.5,26.5,26.5,1,e
16_25_19.294064,30.375,26,26,24,25.5,25,25,25.25,26.25,25.25,24.75,25.25,25.25,25,25.25,25.75,25.5,25,25.25,25.5,25.25,25.25,26,26,26,25.25,25.75,25.75,26,27.75,27.25,26.75,26.5,25.25,25.25,26.25,27.75,27.75,28.25,27.5,26,25.5,25,25,25.25,26.75,27.25,27.75,26.75,26.25,25.5,25.75,25.75,25.25,26.25,25.5,27,25,25.75,26,25.5,25.25,26,26,26.5,1,e
16_25_19.394276,30.375,25.75,25.25,24.5,25.25,25.25,25.25,25.25,26.25,25.25,25.25,25.25,25.25,25.25,25.75,25.75,26,25.25,25.25,25.5,25.5,26.5,27.5,27,27.5,25,25.25,25.75,27.25,28.25,28.25,28,26.75,25,25.5,25.75,26.5,27,27.25,28.25,26,25,25,25.25,25.25,25.75,25.25,26.25,26,25.5,24.75,25.5,25,24.75,25,25.75,25.5,25,26.25,26.25,26.25,25.5,26.5,25.75,26.25,1,e
16_25_19.494521,30.4375,24.75,25,24.25,25.5,25.5,25.5,25.25,25.75,24.75,24.75,25.75,25,25.25,26,25.75,26.25,25.5,25.5,26,25.75,27.25,28.5,28,27.25,25.5,25,26,26.25,28,27.5,27.75,26,25,25.25,25.5,26,26,25.25,26.25,25.25,25.25,25,25,25,25.75,24.5,25.75,26.25,25.25,24.75,25.5,25.25,25.5,26,25.75,26.25,25,25.5,26.25,25,25.75,26,25.5,25.5,1,e
16_25_19.594750,30.4375,25.25,25.25,25.25,25.5,25.75,26.25,26.5,27,26,25.5,25.75,25.75,26.5,28,28.25,26.75,25.75,25.25,26.25,27,27.5,27.5,28.25,26.75,24.75,25.5,25.75,25.5,27,26.5,26.25,26.25,26,25.75,25.5,25.75,25.5,25.75,26.25,25,25,25.75,25.25,25.25,25.5,24.75,26,26.5,25,25.5,25.75,26,25,25,25.25,26,25.25,25.75,26,26.75,25.25,26,25,26.75,1,e
16_25_19.695004,30.4375,24.5,25.75,25,25.25,26,27.25,28,27,25.25,25.25,26,26,27.25,27.5,27.75,27.25,25,25.5,26,25.25,26.25,27,27.75,26.75,25.25,24.5,25.75,24.75,26.5,25.75,25.5,26.25,25.75,26,26.25,25.75,25.25,25,25.5,25.75,25.75,25.5,25,26.25,25.75,24.75,25.25,26.25,25,25.25,25.25,25.25,25,25.75,25.25,25.5,25.5,25,25.75,26.25,25.25,26.25,26,27,1,e
16_25_19.795224,30.4375,24.75,25.75,24.75,26.75,27,27.5,27,27.25,25.75,25,25.5,25.75,26.5,26.75,27.75,25.75,25.5,25.25,25.75,25.75,26,26.25,27.25,27,25.25,25,25.25,24.75,25.5,25.5,25.5,26,26,25.75,25.75,25.25,25,24.75,25.75,24.75,25.75,25.5,25.75,25.5,25.25,25,26.25,26.25,25.5,25.75,25.5,25.5,25,26.5,25.75,26,25,25.75,26,26,25,26,25.5,26.25,1,e
16_25_19.895438,30.4375,24.75,25,24.5,26.25,27.25,27,27.5,26.5,24.75,24.75,25.5,25.5,26.25,27,26.75,26.25,26,25.25,25.5,25.75,25.25,26.25,27.25,26.25,25.25,24.75,25.25,25.5,25.75,25.25,24.75,26.75,25,24.75,25.75,25.5,24.75,25,26,24.75,25.5,25.5,25.25,25.75,25.25,25.5,25.75,26.5,25.25,26,25.75,25.25,25.5,25.25,25.5,26,24.25,25.25,25.75,25.75,25.75,25.5,25,26.25,1,e
16_25_19.995703,30.375,25,25.75,25,25.5,26.25,26.25,27.75,26.75,24.5,24.5,25.5,25,25.5,26,26.25,25.75,25,25.25,25.25,24.75,25.5,25.75,25.75,26.25,25,24.75,25.25,25.5,25.75,24.75,25.25,26,25,25.25,26,25,25,25.25,25.5,25,25.25,25.5,25,25,25.25,25,25.5,26.5,24.75,25,26,24.75,24.75,25.5,25.25,25.25,24.25,25.5,25.25,25,25.5,25.75,24.75,25.25,1,e
16_25_20.096177,30.4375,25,25.5,25.75,25.25,25.75,25.75,26.75,26.5,25.25,25.25,25.75,25.25,26.5,25.5,26.75,25.75,25.5,26,26,25.25,26,26,25.5,26.25,24.75,25,25.5,25,25.5,25.25,25.25,26.25,25.25,25,26,25.5,25.75,25.25,25.5,25.75,25,25.25,25.5,26,25.25,25.25,26,26,24.5,25.5,25.25,25,24.75,26,25.25,26.25,25,26,25.75,25,25.25,26.25,26,26.75,1,e
16_25_20.196160,30.375,24.75,25,24.5,25.5,26,26.25,26.5,26.25,25,25,25.75,25,26.25,25.75,26.25,26,25,25.5,25.75,25.5,25.25,25.75,26,26.25,25.25,25,25.75,25.25,25,25.25,25.25,26.25,24.75,25.25,25.25,24.75,25.25,25.5,25.25,24.75,25.5,25,25.25,25.25,25.25,25,26.25,26.5,25,25.25,25.5,25.75,25.25,25.75,25.25,26,25.5,25.75,26,25.5,26,26.25,26.5,26,1,e
16_25_20.296347,30.4375,25.5,26,25,25.75,26.5,26,26.5,26.25,25.5,25.25,25.5,24.75,25.75,25,26,26,24.75,25.5,25,25.75,25.5,26,25.75,26.25,25.5,25.25,25.5,25,25.75,25.5,25.25,25.5,25.5,25.25,25.75,25.75,24.75,24.5,25.5,25.25,25.5,24.75,24.75,25.75,25.25,25.5,26,26.25,24.5,25.25,25,25.25,25.25,25.5,25.75,25.5,25,25,25.5,25.75,24.5,25,25.75,25.5,1,e
16_25_20.396587,30.375,25.25,25,25,26,26,26.25,26,26.5,25,25.25,25.75,25.25,25.5,26.25,25.25,25.5,24.75,25.25,25.25,24.5,24.75,25.5,25.25,25.75,25.75,24.75,25.75,25.25,25.75,25.75,25.25,26,25.5,25.25,25.75,25.5,25,25,25.75,26,25,25.25,25,25.75,25.25,25,24.75,25.5,24.75,25,25.5,24.75,24.5,25.5,25,24.5,24.75,25.25,26.5,25.5,25.75,26,26,26.5,1,e
16_25_20.497603,30.375,24.75,25,24.75,25.5,25.5,25.5,25.25,26,24.75,25,25.5,25.25,25,25,26.25,25.25,25.25,25.25,25.5,25,24.75,25,25.75,25.75,24.75,24.5,25.5,25.25,25.5,25.25,25.5,25.25,24.5,25.75,25.5,25,24.75,24.5,25.75,25,25.5,25.25,25.25,25.25,25.25,24.5,25.5,26,24,26,25.5,25,25,26,25.25,25.75,25.5,24.75,26,26.25,24.5,26.25,25.25,25.75,0,h
16_25_20.597119,30.4375,25,25.25,24.75,25.5,25.75,25.75,26,26.5,25,24.75,26.25,25.5,25.5,25.5,25.75,25.75,25.5,25.25,26,25.25,25.25,26,26,26,25.25,25.25,25.5,25.5,25.25,25.75,25.5,25.75,26,25.5,25.75,25.25,25.5,25,25.75,25.75,26.25,25.25,25.25,25.75,25.5,25.25,26,26.5,24.75,25.25,25.75,25.5,25.25,26,26,26,25.5,26.25,26.5,25,25.5,26.25,25.75,26.5,0,h
16_25_20.697333,30.375,26,25.25,25.25,25.25,25.75,26,25.5,26.25,24.75,25,25.25,24.75,25.25,25.5,25.75,25.25,25.25,25.25,25,25,25.25,25.25,25.75,26,24.75,25,25.75,24.75,26,25.5,25.5,25.5,25.75,25.25,26,25.25,25,25,25.5,25.25,25,25.75,25.25,25.5,25.25,25.25,25.5,26,25.25,25.25,25.75,25,25.25,26,25.5,25.75,25,25.5,26,25.5,24.75,25.75,25.75,26.75,0,h
16_25_20.797572,30.375,25.25,25.25,25.25,25.25,25.75,25.75,25.75,26.5,24.75,25,25.5,24.75,25.25,25.75,25,26,25,25,25.75,25.25,24.5,25.25,25.75,26.5,25.25,25.5,25.75,25.25,26,25.75,25.75,25.5,25.75,25.25,25.75,25.5,24.75,24.5,25,25.25,25.25,25.5,25.25,26,25,24.25,25.75,26.5,25,25.25,25.25,25,25.25,25.75,25.25,25.25,24.75,25.25,26.25,25.25,25.5,25.75,25.75,26.25,0,e
16_25_20.897810,30.4375,25,25.25,24.5,25.5,24.75,25.75,25,26,25.25,24.75,25.25,25,25,25.25,25.25,26,25.5,25.5,25.75,25,25.25,25.5,25.75,26,24.75,25,25.25,25.25,25.25,25.5,24.75,27,25.75,25.75,25.75,25.5,25,25.25,25.75,25,25.25,25.5,24.75,25.25,25.5,25.5,24.75,26,25.5,25.25,25.5,25,25.5,26,25.25,25.75,25.5,25.5,25.75,25.5,25.25,27,25.75,26.5,0,e
16_25_20.998097,30.4375,25.25,25,24.75,25.75,25.5,25,25,25.5,25,25,25.25,24.75,25,25.5,26,26,24.75,25,25.5,24.75,25.25,25,25,26,24.5,24.5,25,24.75,25.25,25.25,25.25,26,25,25.25,25.25,25,24.5,25,25.75,25.25,25.5,25.5,25.25,25.25,25.25,25,25.5,26,25.25,25.75,25.5,25,25,25.75,25,25,25,24.5,25.75,25,25.25,26,25.5,25.5,0,e
16_25_21.098303,30.375,24.75,25.5,24.75,24.75,25.5,25,25.75,25.25,24.75,25,25.5,25,24.75,26,25,25,25.75,25.25,25.25,25,25.5,25.5,25.5,25.75,25,24.25,25.5,25,25.75,25.5,25.5,25.75,26.25,25,25.25,25.5,25,25,25.75,25.25,26.25,25.25,25.25,25.5,24.75,25.75,25.75,26,25.25,25.25,25.25,25.75,24.5,25.25,24.5,26,25.25,25.5,25.75,25.25,25.5,26.25,24.75,26.75,0,e
16_25_21.198548,30.4375,25.25,25.75,25,26,25.25,25.75,25.5,25.25,25,24.5,26,24.5,25.25,25.5,25,25.75,25,25.25,25.75,25.25,25.25,25.75,26,26.25,25.25,25.5,26,25.25,25.5,25.5,25.5,25.5,25,25.5,25.75,25.5,24.75,25.5,25.75,25.25,25,25.5,25,25.5,25,25.25,25,26.25,25.25,25.25,25.5,25,25,25.75,25.5,25.25,24.5,25.5,25.75,25.75,26,26.75,26,26.5,0,e
16_25_21.298803,30.375,25,25.25,25.25,25.5,24.25,25.5,25.5,25.5,24.5,24.75,25.5,25.25,24.75,25.5,25.25,25,25.5,25,25.75,25,25.25,25,25,26,25.5,25,25,24.75,25.25,25,25,26,24.75,25,26,25.25,24.75,24.5,25.5,25.5,25.25,25,24.75,25,25.25,24.75,25.25,25.75,25,25.25,25.75,25.25,25,25.75,24.75,26.25,25.25,25.5,26,25.5,24.5,26.25,25.75,25.75,0,e
16_25_21.399027,30.4375,25.5,25.25,24.5,25.75,25,24.5,26,26.5,25,24.75,25.25,25,25,25.5,26,26.25,25,25.75,25.75,25,25.5,25.25,25.5,25.75,25.75,25.25,25.5,25.25,25.5,25.5,25.5,25.5,25.5,25.5,26,25.75,25,25,25.75,24.25,25.75,25.25,25.25,25.75,25.25,25,25.75,26.25,25.75,25.5,25.25,24.75,25.25,25.25,25.75,26,25.5,25.25,25.25,25.75,25.25,26,25.75,25.5,0,e
16_25_21.499239,30.4375,24.75,24.75,24.5,25.25,24.75,25.5,25.5,26,24.75,24.75,25.25,24.75,24.75,25,25,25.5,25,25.25,25.25,24.75,25,25.5,25.75,25.75,25,24.5,25.25,24.75,25.25,25.25,25,25.5,25.25,25.25,25.25,25.5,25,25,25.5,25.25,25,25,25,25.5,25,24.75,25.5,26.5,24.75,24.5,25.5,25,24.5,26,25,25.75,25,25,25.75,25.25,25,25.5,25.5,25.5,0,e
16_25_21.599483,30.4375,25.25,25.5,25,25.75,25.75,25,25.75,25.5,25.25,24.75,25.75,25,25,25.5,25,25.5,25,25.25,25.5,25,25,25.25,25.5,25.75,24.75,24.5,25.5,25.25,25.75,25.75,25.25,25.25,25.75,25.25,25.75,25.25,25.5,25.25,25.75,25,26,25.25,25.25,25.25,25.25,25.5,25.5,26.25,24.5,25.25,25.5,25.5,24.5,25.25,25.25,26,25,25.5,26,26,24.75,25,25.5,26,0,e
16_25_21.699728,30.4375,25,25,24.75,25.25,25.5,24.75,25.75,26.25,25,25.25,25.5,24.5,25,25.75,25.25,25.5,25.25,25.25,25,25.5,25.25,25.75,25.75,26.75,25,24.5,25,25,25.25,25.5,24.75,26,25.5,25.25,25.75,25.25,25,25,25.75,25.5,25.5,25.75,25.5,25.5,25,25,25.5,26.75,24,25.75,25.25,25,25.5,26.25,25.25,25.5,24.75,26,25.25,26,25.75,26.5,25.5,26.5,0,e
16_25_21.799980,30.4375,25,24.5,24.5,25.25,25,25.5,25.5,26,25.5,25.25,25.5,25.25,25,26.25,25.5,25.5,25.5,25,25.25,25,25.75,25.25,25.75,26,24.5,24.75,25.25,25,24.75,25.75,25,25.75,25.5,25.5,25.25,25.5,25.5,25,25.5,25.5,25.25,25,25.5,25.75,25.75,24.75,25.75,25.75,25.25,24.5,25,25,24.5,25,24.5,25.75,25.5,25.25,25.25,25.75,26.25,26.75,26.5,26.5,0,e
16_25_21.900192,30.375,25,25.25,24.75,26.25,24.75,24.75,25.75,25.75,24,25.75,25,25,24.5,26,25,25.75,25.25,24.75,25.25,25,25,25.5,25.75,25.75,25,24.75,25.25,24.5,25,25.5,25.25,25.5,25.5,25.75,25.5,25.25,24.5,24.5,25.5,24.5,25.25,25.5,25,25.25,25,24.5,25.5,26,24.75,25.25,25,25,24.25,25.5,25.25,25.75,25.25,25.25,25.5,24.75,25.25,26,25.25,26.75,0,e
16_25_22.000433,30.375,24.75,25.25,24.75,26.25,25,25,25,25.75,24.5,25,25,25,24.75,25,24.75,25.75,25,24.5,25,24.75,25,25.25,25.75,25.75,25.25,25,25.25,24.75,25,24.75,24.75,25.75,25.5,25,25.5,25.25,25,25,25.25,25.5,24.75,26,25,25,24.5,24.25,25.75,26.25,25.25,25.25,25.5,25,24.75,25.25,24.75,25.75,24.75,24.5,26,25,25.5,26,24.5,26.25,0,e
16_25_22.100692,30.4375,25.5,25.25,24.5,26,25,25,25.25,25.75,24.5,25,25.25,24.25,24.75,25.5,25.25,25,25.75,25.25,25.25,25.5,25.25,24.75,25.5,25.75,25.25,24.75,25.5,24.75,25.25,25.25,25,26.25,26.5,25.5,25.75,25,25.75,25,25,25,26,24.75,25.25,26,25,25.25,25.75,26.5,25,25.5,25.25,25,24.5,25.75,25.25,25.75,25.25,25.75,26,26,24.5,26.75,25.75,26.25,0,e
16_25_22.200913,30.375,25.25,24.75,24.75,25.5,25.5,25,25.25,25.75,24.5,25,25.25,25,24.5,25.5,25,25.75,24.75,25.25,25.75,25.25,25,25.5,25.5,26,25.25,25.25,25,25,25.5,25.5,25.75,25.5,25.25,25.5,25.25,25.25,25.25,25,25.75,26,24.75,25.25,25,25.25,25,25.25,26.25,26.75,25,24.75,25,25,24.75,24.75,25.5,25.25,25,26,25.25,25.25,25,25.5,25,26.5,0,e
16_25_22.301127,30.375,25.5,25.5,24.75,26,25.5,24.75,25.5,25.5,24.75,24.75,25.5,25,24.5,25.5,25.75,25.75,24.5,24.75,26,25.25,24.75,25.25,25.75,26.25,25.25,25,24.75,24.5,26,25,25,26,25,24.75,25.75,25.25,25,25,25,25.25,25.75,25,25,25.25,25,25,25.25,25.5,25,25.25,25.75,25.5,24.5,25.25,25.25,25.5,25.75,25.25,25.75,25,24.25,25.5,26,26,0,e
16_25_22.401367,30.375,25.5,25,24.75,26.5,25,25,25.5,26.25,25.25,25.25,25.75,25,24.75,25.75,25.75,25.75,24.5,24.75,25.5,24.5,25.25,26,25.75,25.5,25,25,25.25,25,25.25,25.25,26,26,25.5,25.25,25,25,25.5,25.5,25,25,25,25.25,25.25,25.25,25.25,25,25.5,26,25.75,24.5,25.5,25.25,24.5,25.5,25,26,24.25,25.5,26.25,25.75,24.75,26.5,26.25,26.5,0,e
16_25_22.501606,30.375,25.5,25.75,24.5,26.5,25.75,25.25,24.5,26,24.75,25.5,25.75,25,25.25,25.25,24.5,25.25,25.5,24.75,25.5,24.5,25.25,25.25,25.75,26,24.5,24.5,25,24.5,25.25,24.5,25,25.25,25.5,25,25.25,24.75,25.25,25.5,25.25,24.5,24.75,25.25,24.5,25,24.75,25,25.5,25.5,25,25,25,25.25,25,25.25,25.25,25.25,24.5,26,25.25,26,25.5,26,25.5,26.5,0,e
16_25_22.601840,30.4375,25.25,25.25,25.5,26.25,25.25,24.5,25,25,24.75,24.5,25.5,25,24.5,25.5,25,25,25,25,25,24.5,25.5,25.25,25.75,26,25,24.5,25.25,25,24.5,25.5,25,25.75,25.25,25.5,25.5,25.25,25,24.75,25.75,25,24.75,26.5,24.5,25.25,25.75,25.25,25.5,26.25,25.5,25,25.75,25.25,25,25.5,25.75,25.5,24.75,25.5,25.5,26.25,25.25,26,26,25.75,0,e
16_25_22.702049,30.4375,25,25,25.75,27,26,25.25,25.75,25.5,24.5,24.75,25.5,26,25.25,25.25,24.75,25.75,25.75,25.25,25.75,25.75,25,25.5,26,25.75,25,24.5,25.25,25,25.75,25.5,25.25,25.5,25.5,25,25.25,25.25,25.25,25,25.5,24.75,25,25.5,25,24.75,25.25,24.5,26.25,26,25.25,24.5,26,25,25,25.75,25.75,25.75,24.5,25.75,26.25,25.5,25.25,26,25.25,26,1,h
16_25_22.802289,30.4375,25,25.5,26,28.25,26.25,25,25.5,26.5,25,25,25.75,26.5,25.25,25.75,25,25.5,25.25,25.25,25.75,25.75,25,26,26,25.5,25,25,25.75,25,25.75,25.5,25.25,26,25,25.5,25.5,25.5,24.5,24.75,25.75,25,25.5,25,24.75,25,25.5,25,25.5,25.25,24.75,25,25.75,25.25,24.25,25,25.25,25,24,26.25,26.25,25.5,25.5,26,25.75,26.75,1,h
16_25_22.902544,30.4375,24.5,24.75,26.5,28.25,27.75,25.25,25,26,25.5,25.75,26.5,27.25,26,25.75,25.5,24.75,25,25.25,25.5,25.75,25.25,25.5,25.75,25.25,25.25,25,25.5,24.75,25.25,25.5,25.5,25.75,25.75,25.25,25.25,25.5,24.5,25,25.75,25,25.25,25.5,25.5,25.75,25.5,25,25.5,26.25,25.25,25,25.5,25.25,24.75,25.25,25.75,25.75,25.25,26,26,25.25,25.5,26.25,25.75,26.5,1,e
16_25_23.002776,30.4375,25,25.25,26,27.5,27.5,25,25.5,25.75,25,26,27,27.75,27.25,25.75,25.75,25.5,25.25,25.25,25.75,26,26,25.75,25.75,25.75,25,24.5,25.5,24.75,25.25,25.5,25.5,25.75,25.75,25.25,25.25,25.5,24.5,24.75,25.25,25.25,25,25.5,25,25,24.75,24.75,25,26,25,25,25.25,24.75,25.25,25.25,25.25,24.75,24,25,26.25,25.5,25.25,26,25.5,25.5,1,e
16_25_23.102990,30.375,24.75,25.5,25.25,27,27.25,26,25.5,26,25,25,26.75,27.25,27.25,25.5,25.5,25.75,24.5,25.25,26,27.5,27,25,25.5,26,24.5,25.25,25.5,25,25.75,25.5,24.75,25.75,25,25.25,25.25,25,24.75,24.75,25.25,25.25,25,25.25,24.75,25.5,25.5,25.5,25.5,26.5,25,25.25,25.75,25.5,24.75,25.5,25,25.75,25,25.5,26,25.75,25.25,26,25,26,1,e
16_25_23.203232,30.4375,24.75,25,24.5,26.25,26,25,25,25.5,25.25,25.5,25.5,26.5,27,25.75,25,25.75,25,25.25,26.75,27.75,27.25,25.75,25.5,26.25,25.5,25.25,26,26.25,26.75,25,25,25.5,25.5,25.25,25.25,25.75,25.25,25,25,25.5,25,25.25,24.75,25.75,25.75,25,26,25.5,25.75,25.5,25.75,25.25,25.25,25.5,24.5,25.75,25.25,25,26.25,25.5,25.25,25.5,26,27,1,e
16_25_23.303549,30.4375,25.25,24,25,25.75,25.5,25,25.5,26.25,25.25,25,25.25,25.25,25.25,25.75,25.25,25.75,25.5,25.5,26,26.75,26.5,25.75,26,25.75,25,25.25,26,27.5,27.75,26,25.25,26.25,25.75,25.25,25.75,26,26,25,25.75,25.75,25.25,25.75,24.75,25.75,25.75,25,26,25.75,24.75,25.75,25.75,24.75,26,25.25,26.25,25.25,25,25.5,26.5,26,25.5,26.5,26,26.75,1,e
16_25_23.403918,30.4375,25.25,24.75,24.5,25.25,25.5,25.25,25.75,26,24.75,24.5,25.75,25,24.75,25.5,25,25.75,25.5,25.25,25.5,25.5,25.5,25.5,25.75,25.25,25,24.75,26,27.75,26.75,26,25.25,25.5,25,25.5,26,28.25,27.25,26.25,25.25,25.25,25.25,25.5,25.25,26,26.5,26,25.75,25.75,24.75,25.75,25.25,26.25,27,27,25.25,26.25,25.5,25.75,26.5,25.5,26.5,26,26,26.75,1,e
16_25_23.504165,30.4375,24.75,24.75,24.75,25.25,25.5,25,25,25.5,25.25,24.25,25,24.75,24.75,25.25,24.75,25.25,25.25,25,25.75,25.25,24.75,25.5,25,25.75,25,24.75,25,25.75,26,25.5,25,26,25,24.75,26.5,28.75,27.75,25.5,25.75,25,25.25,25.5,25.25,27.5,27.75,26.75,26.5,26.25,24.5,25.75,25.25,26.25,27,27,25.25,25.25,25.75,25.5,26.5,26,27.5,27,25.5,26.5,1,e
16_25_23.604364,30.4375,25.25,25,25,24.75,25.25,25.25,25,25.75,24.5,24.75,25,24.5,25,25.25,24.5,25.75,24.5,25,25.75,24.75,24.75,25.25,25.75,25.75,24.75,25,25.5,25.25,25.5,25,25.25,25.75,24.5,25,25.75,26.5,26,25,25.5,25.25,25,25,25.5,29,28.25,26.25,25.75,25.75,25,25,25.25,26.5,28,27,25.25,25.5,24.75,25,26.5,27,28.5,27.5,26,26.5,0,e
16_25_23.704634,30.375,24.5,25,24.25,25,25,25.25,25.5,25.5,24.5,25,25.5,25,24.75,25.25,25,25.5,25.25,25,25.75,25.25,25.5,25.25,26,25.5,24.75,24.75,25.75,24.75,25.75,25.5,25.5,25.25,25.25,25.5,25.75,25.75,25.5,25.75,25.75,25.25,26,25,25.75,27.75,27.5,25.25,25.5,26,25.25,25.25,26,28.25,27.75,26.75,24.75,26,24.75,25.5,25.75,28,28,26.75,26.25,26,1,e
16_25_23.804856,30.4375,25,25,24.25,25.25,25,24.75,25.75,25,24.5,24.5,25,24.75,24.5,25.25,25,25.25,25,25.25,25,24.75,24.5,25.25,25.25,25.25,24.75,24.75,25,24.75,26,25.75,25.25,25,25,25,25.5,25,25.5,24.75,25.5,25,25,25.5,25.25,26.25,26.5,24.75,25.5,26,25.25,25.25,26,28.25,27.75,26.75,24.75,26,24.75,25.5,25.75,28,28,26.75,26.25,26,1,e
16_25_23.905092,30.4375,25.25,25,24,25,25,24.5,25,25.5,24.5,24.5,25.25,25,25,25.25,25,24.75,24,25.25,25.5,25,24.75,25.25,25.75,25.25,25,24.75,25.25,24.75,25,25.25,25,25.75,25.25,25.75,25.5,25.25,25.25,25.5,25.75,24.75,25.25,25.25,24.75,25.5,26.25,25.75,25.75,25.75,25.75,25,25.75,27.25,27,26,25.25,26.25,24.75,25.75,26.25,28,28.5,26.75,26.25,26.25,1,e
16_25_24.005296,30.4375,24.75,25,25.25,25.5,25.25,24.75,25.25,25,24.5,24.75,25.5,24.75,24.5,25.25,25.25,25.25,25.5,25,25.25,24.75,24.75,25.5,25.25,25.75,25.25,24.25,25.25,24.75,25.5,25.5,25.5,25.5,24.75,25.5,25.75,24.75,25,24.75,25.5,25.5,25.5,25.5,25,26,26.25,24.75,25.75,25.75,25.75,25,25.5,25.75,26.5,25.5,25.5,25,25,25.25,26.5,28.25,28.25,26.75,26.5,26,1,e
16_25_24.105546,30.4375,24.25,25.25,24.75,24.75,25,25,25,25.75,24.5,25.25,25,24.75,24.75,24.75,25,25.5,25,25,25,25,24.5,25.25,25.25,25.75,25,24.75,24.75,25,25.25,25,25.25,25.5,25.25,25.25,25.5,25.25,24.75,25.25,25.25,25.25,25,25,25,25.25,25.5,25.25,25,25.5,25.25,24.25,25.75,25.75,26.25,25.75,24.75,25.5,24.75,25.5,25.25,26.75,27.25,26,26,25.5,1,e
16_25_24.205797,30.375,25.25,24.5,24.75,25.25,25,24.75,25.25,25,25,24.75,25.75,24.75,25,25.25,24.5,25.25,25.5,25,25,25.25,25.25,25.25,25.25,25.5,25,25,25,24.75,25.25,25,25.25,25.75,25,25.75,25,24.75,24.75,24.75,26,25.25,24.5,25.25,25,25.5,25,25.25,25.5,25,24.75,25.25,24.75,25.75,25.75,25.75,24.75,25.5,24.5,25.75,26,26.75,26.75,26.25,25.75,26.5,1,e
16_25_24.306041,30.375,24.75,24.75,24.75,25.75,25.25,24.5,24.75,25,24.5,24.25,25.5,25.75,24.5,25,25.75,25.25,24.5,24.75,25,25.25,24.75,25.25,25,25.25,25.25,24.75,24.75,24.75,25.5,25,25.25,26,25,25,25.75,25,24.75,25,25.25,25.25,25.25,24.75,24.5,25,25.25,25,26,25.5,25.5,25,25.25,25.25,25.25,25.75,24.5,25.25,24.75,25.5,26,26.75,25.5,26.25,25.75,26.25,1,h
16_25_24.406249,30.375,24.75,25.25,25,26,26,24.75,25.25,25.75,24.25,24.75,24.5,25,24.75,25.75,25,25.75,25,25,24.5,24.5,24.5,24.75,25,25,25,24.75,25.5,25,25,24.5,25.25,25.75,25.75,25.25,25,25.25,24.5,24.5,24.75,24.5,24.75,25,24.5,25.25,25,24.75,25.25,26.25,25.25,24.75,25.75,25.25,24.5,25,24.75,25.5,24,25.5,25.75,26.25,25.75,26.5,25.5,26.25,0,e
16_25_24.506503,30.4375,25,25.75,25,26,25.5,25.25,24.75,26,25,24.75,25.5,25.5,25,25.25,25.25,24.75,25.25,24.75,25.25,25,25.25,25.25,25.25,25.75,25.5,25.25,24.5,24.75,25.25,25.75,25,25.75,25,25.25,25,25,24.75,24.75,24.75,25,25.75,25.25,25,25.25,25.25,24.75,25.75,25.5,24.5,25.75,25.75,26,25,25.5,24.25,25.75,24.5,25.75,26,26,25.75,25.75,25.5,26.25,0,e
16_25_24.606731,30.4375,25,25.25,24.75,25.5,25.5,25,25.25,25,24.5,25,25.25,25.75,25.25,25.25,24.75,25.75,25,24.5,25.75,25.25,25,24.5,25.5,25.5,24.25,24.25,25.5,25,25.5,24.75,25.25,26,24.5,25.25,25,24.5,24.25,25.25,25.5,25,25.75,25.5,25.25,25.25,25,25,25.5,25.25,24.75,25.25,25.25,24.5,24.25,25.5,25.25,25,24.75,25.25,25.25,26,26,26,25.75,25.5,0,e
16_25_24.706979,30.375,25.5,24.5,25.5,26.75,26.25,26,26.25,25.75,24.75,25,25.75,25.75,25,26,24.75,25.25,24.75,24.75,25.5,25,25,25.25,26,26.25,24.75,24.75,25,25.25,25,25.25,25,25.5,25,25.25,25.5,25,24.75,24.5,25.25,25.25,26.25,25.25,25,25.25,24.5,24.5,25.25,25.75,24.75,25.25,25.5,25,24.75,25.5,25,25.75,24,25.75,26,26.25,25.5,26,26.25,26,1,h
